Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Togo,TGO,1964,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.22169131529218
Togo,TGO,1963,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.7009653976173
Togo,TGO,1962,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.44064552716124
Togo,TGO,2023,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,3.10070963571848
Togo,TGO,2022,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,4.40907851722683
Togo,TGO,2021,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,8.56414191554166
Togo,TGO,2020,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,8.59082189605169
Togo,TGO,2019,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,12.6147030865531
Togo,TGO,2018,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,11.7862568187779
Togo,TGO,2017,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,9.48291864974032
Togo,TGO,2016,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,9.47170760399322
Togo,TGO,2015,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,8.60421103180316
Togo,TGO,2014,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,9.06428993356932
Togo,TGO,2013,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,7.79113114695925
Togo,TGO,2012,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,9.42561709720965
Togo,TGO,2011,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,7.59154840297384
Togo,TGO,2010,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,3.87963630172887
Togo,TGO,2009,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,3.3803958583212
Togo,TGO,2008,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,6.60660904406364
Togo,TGO,2007,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,9.29987831600701
Togo,TGO,2005,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,8.92097894565788
Togo,TGO,2004,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,15.6270029493701
Togo,TGO,2003,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,16.9034314110028
Togo,TGO,2002,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,16.2767323751491
Togo,TGO,2001,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,11.1692889819461
Togo,TGO,2000,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,23.4416639299626
Togo,TGO,1999,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,34.3842760044672
Togo,TGO,1998,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,32.2598106697302
Togo,TGO,1997,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,35.592067796476
Togo,TGO,1996,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,39.9976895944563
Togo,TGO,1995,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,42.0198308507296
Togo,TGO,1994,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,32.2227734408504
Togo,TGO,1991,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,24.2958501129481
Togo,TGO,1988,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,17.5596552697372
Togo,TGO,1987,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,12.1754901851956
Togo,TGO,1986,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,15.2971820339907
Togo,TGO,1983,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,11.1776416025569
Togo,TGO,1981,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,6.42794014226686
Togo,TGO,1980,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.45844630252829
Togo,TGO,1979,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.26686325894509
Togo,TGO,1978,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.0087562929858
Togo,TGO,1977,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.30662686999248
Togo,TGO,1976,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,3.12319618440956
Togo,TGO,1975,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.962183653050233
Togo,TGO,1974,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.828583537426787
Togo,TGO,1973,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.10935330718746
Togo,TGO,1972,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.85674289444892
Togo,TGO,1971,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.87414396908391
Togo,TGO,1970,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.21836875722288
Togo,TGO,1969,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.39706885986285
Togo,TGO,1967,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,4.72719935992103
Togo,TGO,1966,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,3.18852166477126
Togo,TGO,1965,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,4.42970929757123
Togo,TGO,1964,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.33504629735185
Togo,TGO,1963,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,8.06508622662512
Togo,TGO,1962,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,6.15947371069042
Togo,TGO,2012,Economically active population in agriculture (number),EN.AGR.EMPL,1326000
Togo,TGO,2011,Economically active population in agriculture (number),EN.AGR.EMPL,1307000
Togo,TGO,2010,Economically active population in agriculture (number),EN.AGR.EMPL,1288000
Togo,TGO,2009,Economically active population in agriculture (number),EN.AGR.EMPL,1270000
Togo,TGO,2008,Economically active population in agriculture (number),EN.AGR.EMPL,1252000
Togo,TGO,2007,Economically active population in agriculture (number),EN.AGR.EMPL,1233000
Togo,TGO,2006,Economically active population in agriculture (number),EN.AGR.EMPL,1217000
Togo,TGO,2005,Economically active population in agriculture (number),EN.AGR.EMPL,1199000
Togo,TGO,2004,Economically active population in agriculture (number),EN.AGR.EMPL,1182000
Togo,TGO,2003,Economically active population in agriculture (number),EN.AGR.EMPL,1165000
Togo,TGO,2002,Economically active population in agriculture (number),EN.AGR.EMPL,1147000
Togo,TGO,2001,Economically active population in agriculture (number),EN.AGR.EMPL,1127000
Togo,TGO,2000,Economically active population in agriculture (number),EN.AGR.EMPL,1106000
Togo,TGO,1999,Economically active population in agriculture (number),EN.AGR.EMPL,1082000
Togo,TGO,1998,Economically active population in agriculture (number),EN.AGR.EMPL,1055000
Togo,TGO,1997,Economically active population in agriculture (number),EN.AGR.EMPL,1028000
Togo,TGO,1996,Economically active population in agriculture (number),EN.AGR.EMPL,999000
Togo,TGO,1995,Economically active population in agriculture (number),EN.AGR.EMPL,976000
Togo,TGO,1994,Economically active population in agriculture (number),EN.AGR.EMPL,958000
Togo,TGO,1993,Economically active population in agriculture (number),EN.AGR.EMPL,941000
Togo,TGO,1992,Economically active population in agriculture (number),EN.AGR.EMPL,933000
Togo,TGO,1991,Economically active population in agriculture (number),EN.AGR.EMPL,922000
Togo,TGO,1990,Economically active population in agriculture (number),EN.AGR.EMPL,909000
Togo,TGO,1989,Economically active population in agriculture (number),EN.AGR.EMPL,891000
Togo,TGO,1988,Economically active population in agriculture (number),EN.AGR.EMPL,870000
Togo,TGO,1987,Economically active population in agriculture (number),EN.AGR.EMPL,847000
Togo,TGO,1986,Economically active population in agriculture (number),EN.AGR.EMPL,825000
Togo,TGO,1985,Economically active population in agriculture (number),EN.AGR.EMPL,803000
Togo,TGO,1984,Economically active population in agriculture (number),EN.AGR.EMPL,780000
Togo,TGO,1983,Economically active population in agriculture (number),EN.AGR.EMPL,757000
Togo,TGO,1982,Economically active population in agriculture (number),EN.AGR.EMPL,736000
Togo,TGO,1981,Economically active population in agriculture (number),EN.AGR.EMPL,716000
Togo,TGO,1980,Economically active population in agriculture (number),EN.AGR.EMPL,699000
